store_id,party,source_store_id,source_identifier,store_name,operator_id,street_address,town,county,postcode,latitude,longitude,source,location_type,public,street_address2,street_address3,temporarily_closed,permanently_closed
CG-107873-0000,Co-operative Group,107873-0000,7873.0,Gravesend - Istead Rise,The Co-operative Group,60-62 The Parade,Gravesend,Kent,DA13 9JF,51.4059448,0.3509938999999999,Co-op location-services API,Food,True,Istead Rise,,False,False
CG-108002-0000,Co-operative Group,108002-0000,8002.0,Hartshill - Hartshill Road,The Co-operative Group,427-431 Hartshill Road,Stoke-On-Trent,Stoke-On-Trent,ST4 6AB,53.0092906,-2.2075314,Co-op location-services API,Food,True,Hartshill,,False,False
CG-106620-0000,Co-operative Group,106620-0000,6620.0,Painters Ash - Dene Holm Road,The Co-operative Group,35 Dene Holm Road,Gravesend,Kent,DA11 8LG,51.4259977,0.3410878,Co-op location-services API,Food,True,Northfleet,,False,False
CG-105045-0000,Co-operative Group,105045-0000,5045.0,Longton - Heathcote Street,The Co-operative Group,170 Heathcote Street,Stoke-On-Trent,Stoke-On-Trent,ST3 5SN,52.9981967,-2.1358512,Co-op location-services API,Lunar,True,,,False,False
CG-108102-0000,Co-operative Group,108102-0000,8102.0,Weston Coyney - New Kingsway,The Co-operative Group,New Kingsway,Stoke-On-Trent,Stoke-On-Trent,ST3 6NA,52.9900411,-2.0992128,Co-op location-services API,Food,True,Weston Coyney,,False,False
CG-108892-0000,Co-operative Group,108892-0000,8892.0,Thurnby - Station Road,The Co-operative Group,Station Road,Thurnby,Leicestershire,LE7 9PU,52.6329857,-1.0476538,Co-op location-services API,Food,True,,,False,False
CG-105014-0000,Co-operative Group,105014-0000,5014.0,Shavington - Rope Lane,The Co-operative Group,Rope Lane,Crewe,Cheshire East,CW2 5DT,53.064423888889,-2.450305,Co-op location-services API,Food,True,Shavington,,False,False
CG-107583-0000,Co-operative Group,107583-0000,7583.0,North Weald - High Road,The Co-operative Group,56 High Road,Epping,Essex,CM16 6BY,51.71503870000001,0.1664601,Co-op location-services API,Food,True,North Weald,,False,False
CG-106591-0000,Co-operative Group,106591-0000,6591.0,Northfleet - Perry Street,The Co-operative Group,14-18 Perry Street,Gravesend,Kent,DA11 8QU,51.4339473,0.3522062999999999,Co-op location-services API,Lunar,True,Northfleet,,False,False
CG-107704-0000,Co-operative Group,107704-0000,7704.0,St Leonards - London Road,The Co-operative Group,30-32 London Road,St Leonards-On-Sea,East Sussex,TN37 6AN,50.8528984,0.5599960999999999,Co-op location-services API,Food,True,,,False,False
CG-107265-0000,Co-operative Group,107265-0000,7265.0,St Leonards - Bohemia Road,The Co-operative Group,45-47 Bohemia Road,Hastings,East Sussex,TN37 6RE,50.8634884,0.5589101,Co-op location-services API,Lunar,True,St Leonards on Sea,,False,False
CG-109411-0000,Co-operative Group,109411-0000,9411.0,Birstall - Wanlip Lane,The Co-operative Group,19 Wanlip Lane,Leicester,Leicestershire,LE4 4JU,52.6764097,-1.1187792,Co-op location-services API,Food,True,Birstall,,False,False
CG-104189-0000,Co-operative Group,104189-0000,4189.0,Wistaston - Crewe Road,The Co-operative Group,Crewe Road,Crewe,Cheshire East,CW2 6QT,53.0754324,-2.4768752,Co-op location-services API,Lunar,True,Wistaston,,False,False
